,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language
2824,1312832143853314049,2020-10-04 19:09:08,"@GJNA16 @UniverseIce I won't lie, I'm still pissed it doesn't have the Note 20 Ultra cameras.

A $1,300 phone that has superior cameras to a $2,000 phone FROM THE SAME MANUFACTURER makes ZERO sense to me.

Samsung's logic is retarded.",PSYCHOV3N0M,,,"Queens, NY",en
6560,1312832575962935296,2020-10-04 19:10:52,"@Quibi please provide your product on Roku, Samsung, Xbox, etc. I’d much rather watch shows in the big screen.",Kev_End,,,"Monroe, WA",en
2359,1312833834782724100,2020-10-04 19:15:52,"I did NOT compare the Samsung S20FE to anything like all the cool kids😱

Warning: I may or may not have thrown some shade...
https://t.co/XIzDEK1KGy

#s20fe #samsungs20FE https://t.co/EHYXm3mhin",Liron_Segev,,,"Dallas, TX",en
2358,1312838322822275077,2020-10-04 19:33:42,Samsung creates a folding smart phone and the world responds with a resounding “Why?”,oddoracecar,,,Houston Texas,en
341,1312839651758092290,2020-10-04 19:38:59,@CircleAllAccess i have a samsung 65 4 k tv i see i can watch  your channel on samsung tv   so what your schedule says that is what is on,badboynum1,,,"Elizabeth, NJ",en
3530,1312841167315312654,2020-10-04 19:45:00,I need a Phone Case @SamsungMobile @SamsungMobileUS https://t.co/YUOCtxyWZh,Lipsle2,,"Virginia, USA",RVA,en
1532,1312842141425692674,2020-10-04 19:48:52,"For the second time in 2 months, my rear camera on my Galaxy 9 has cracked. I have NEVER dropped my phone, a fact that I'm proud of, so why does it keep cracking? #SamsungGalaxy #Samsung https://t.co/1kjDXfOhcy",DK_Hennessy,,,"Tampa, FL",en
724,1312846677057953792,2020-10-04 20:06:53,"""It is life, I think, to watch the water. A man can learn so many things.” #Quotes #Life #Water #Photography #Art #Samsung #GalaxyNote20Ultra #withGalaxy @SamsungMobileUS https://t.co/1yPG8NjZog",iamwaynegilbert,,,"Brooklyn, NY",en
6559,1312846706468220929,2020-10-04 20:07:00,"thank you so much guys and most of yall called my review clickbait and didn't like it, sum of y'all liked it
AS LONG AS I HELPED SUM1 TO LEARN ABOUT SMARTPHONES, I'M HAPPY 😄
https://t.co/EJ2V7HvdNO

#Review #technology #Pixel5 #Pixel4a #Samsung #YouTube #YouTuber https://t.co/WNqALRqwLv",FamilyUnbox,,"Burnaby, British Columbia",canada,en
5225,1312848840266067975,2020-10-04 20:15:29,"@SamsungMobileUS 
I received an email from ""https://t.co/TXEmDUBV2H"" regarding an ""urgent issue"" and to call 1-800-270-4169. I called and the only option is to give my SS#.  
Is this a legit email and phone number for Samsung Pay?",pachos,,,New York / Boston,en
6630,1312850531497508865,2020-10-04 20:22:12,".@Ask_Spectrum I only signed up for the Spectrum Choice so I could watch live football. Your terrible app keeps freezing, forcing me to miss multiple key plays. I've tried wireless &amp; wired connections, multiple TVs and different smart platforms (Samsung, Roku, etc) It's YOUR app!",kkrebs40,,,Ohio,en
145,1312850747319554050,2020-10-04 20:23:04,"@bobbrowz @hsakuraaaa @sars_watch Not really. It depends. If you're on a recent samsung phone, it'll have secure folder in it so you can install apps inside the folder, put a pin or password or face unlock in my case, and hide the folder entirely so it's non existent to everyone else but you.",dillyaali,,,"Los Angeles, CA",en
5224,1312851620091162625,2020-10-04 20:26:32,#Tech [TIPS] You Can Listen to Spotify Offline Using Your Samsung Watch https://t.co/7tlNkMprBp https://t.co/MtKNPAkl8j,TechTimes_News,,,NYC,en
1582,1312852096539152392,2020-10-04 20:28:26,"The New SAMSUNG S20 FE 5G is in stores! Enjoy it's pro-grade Triple Rear Camera &amp; Stay Connected all day with it's long lasting 4500 mAh battery! Activate a line &amp; experience this Amazing NEW Phone with its awesome Features on the LARGEST Nationwide 5G network. 
#NEROCKS https://t.co/XQ3mD93DKK",ShamelLefaire,,,"North Charleston, SC",en
4990,1312852554376712195,2020-10-04 20:30:15,"All treats, no tricks! 🎃
I cannot believe just how badass this @Samsung phone is. The lavender and mint are fire!

This 5G phone + these @TMobile deals 👀 #TeamMagenta https://t.co/jk1ED3vsXL",JessNixdorf,,,"Erie, PA",en
2072,1312853215801569280,2020-10-04 20:32:52,See me Valley via a back road one hour and 1 minute from cantera street meanwhile my other phone has me down a 12 minutes on the 118 that's what the trying to block I can't take a picture of it because the blocking on my Samsung S9 night plus,twitemarti,,,United States ,en
6725,1312855577199083521,2020-10-04 20:42:15,"A great office upgrade. Dual phone magnetic charger. ⁦@AnkerOfficial⁩ Pretty much IMHO all resident lounges and nursing stations should have a couple. Charges all brands of smartphones, especially iPhones and Samsung. https://t.co/gTWnVXTR0j",medpedshosp,,,"Cleveland, OH",en
1671,1312857211840851968,2020-10-04 20:48:45,"I had high expectations for the Samsung Galaxy Note 20 Ultra, but the camera entirely misses the mark for me. @SamsungMobile what is up with that? #FAIL",sassyteslalady,,,"Hawaii, USA",en
6558,1312860540100849665,2020-10-04 21:01:59,Samsung’s Find My Mobile feature now works with offline devices: #Tech #Data CC: @motorcycletwitt https://t.co/6whUfc4lFT https://t.co/HYY7QjJAvv,Harry_Robots,,,"Renton, WA",en
6302,1312862944443629570,2020-10-04 21:11:32,"@DrCarmenWms @powers_edy @SimonPalmer2 @BDevlin1 On my Android phone, I didn't have to actually ""hold"" the space bar. Just slide it left and right when you're typing. The cursor appears and moves. Samsung S10 here. Hope this helps.  @TammaFord",drdionclark,,,"Fayetteville, NC",en
3527,1312863427073802242,2020-10-04 21:13:27,"@VishalYesudas @mrkspflr @bollar A new screen on my old Samsung S8 cost $375 to fix.
I rather use that money towards a new Android phone with great battery life. The S8 battery last ~8h now.",carinalarsen76,,,Norge,en
6629,1312863649963356165,2020-10-04 21:14:20,@rolandsmartin Your smartwatch can track as well. Samsung or I watch. Fitbit has a new one too.,kenbrealtor,,,Chicago IL,en
3526,1312864253875978245,2020-10-04 21:16:44,"@DrCarmenWms @ModernShy @MrZumanMiah @powers_edy @SimonPalmer2 @BDevlin1 On my Android phone, I didn't have to actually ""hold"" the space bar. Just slide it left and right when you're typing. The cursor appears and moves. Samsung S10 here. Yes I use Google keyboard.  Hope this helps.",drdionclark,,,"Fayetteville, NC",en
1737,1312873785213714437,2020-10-04 21:54:37,More cases for the Note20 Ultra! This time from i-Blason! Definitely check out their line of Cosmo and Ares Cases for the new Samsung Note 20 phones! @iblason #iblason #samsungnote20 @Samsung  https://t.co/65HJhv0Roa https://t.co/rRwj1u75Mt,tisfortech,,,"Chicago,IL",en
144,1312874253797253129,2020-10-04 21:56:28,#fashion 7007X Wireless Bluetooth Game Controller for 2020 https://t.co/Pj9Tom0zUf https://t.co/wzkvpC1W2o,yacooz_shop,,,"Hawthorne, CA",en
2818,1312875565440004101,2020-10-04 22:01:41,I cannot believe I texted my fiancé today telling him I’m seriously considering switch to Samsung but 2020 has been a weird year. Anyway the new phone is gonna be real cute.,simplysgj,,,"Indiana, USA",en
3865,1312876744496549900,2020-10-04 22:06:22,Galaxy S20 FE: This stellar phone is the best Samsung buy in 2020 https://t.co/RYIFeaF4NX via @CNET,southsider4,,,westbury,en
1531,1312881442569908225,2020-10-04 22:25:02,Love blooms between rival onion cafes in Samsung’s quirky smartphone campaign https://t.co/uYEQ3dMH2t https://t.co/qC38JQo6WF,OnlinewiseSAS,,,"Miami, FL",en
3474,1312881751388233731,2020-10-04 22:26:16,"If I didn’t want to preserve my self respect, integrity, and morality...I’d purchase a Samsung phone.",flyazzcaddy,,,"Memphis, TN",en
1863,1312882644586311681,2020-10-04 22:29:49,Samsung is now selling a TV that rotates so you can watch portrait mode content. https://t.co/0aK8bQP0d1,ericlaw,,,"Texas, USA",en
1530,1312888319555010560,2020-10-04 22:52:22,"Set a Video as a locked screen wallpaper. It's one of my favorite, recent features.

I don't have to hold the screen to play it. Auto play, video wallpaper. #Android #Samsung https://t.co/HmO2BeCCPh",_luisadiaz_,,,"Orlando, FL",en
3668,1312890827073638400,2020-10-04 23:02:20,"i also wish that @SamsungMobile would make a smart watch, pocket watch style.",MLeighWrites,,,USA,en
5220,1312894159578169344,2020-10-04 23:15:34,Shockproof Case for Samsung A51 A71 A31 Phone Cover for Galaxy S20 Ultra S10 Lite Note 10 Plus A50 A70 A40 A10 A01 A21S https://t.co/TxQlO25leI,thingsbay,,,"Florida, USA",en
1862,1312894873821798400,2020-10-04 23:18:24,"Samsung has the BEST ads...this one with J-Hope and the one with Suga are great!  Can't wait to see them all.  I love that flip phone....maybe someday!

#BTS_Dynamite 
@BTS_twt https://t.co/kQQblccZaj",lollyfish55,,,"Oregon, USA",en
2070,1312896523999510528,2020-10-04 23:24:58,"@NevilleRay Unfortunately- my Samsung S20+ won't consistently connect to 5G. I have to constantly to PRL and Profile Updates. Even reset the Network Connection!!
Very frustrating driving through areas I KNOW have 5G and my phone doesn't connect!! https://t.co/4kJIkmJ3Oz",SteveOStereo,,,USA,en
2815,1312897580091740160,2020-10-04 23:29:10,"@jodipicoult Same -sorry-typo!broken screen s5 Samsung,  hoping to replace one of these yrs #extremepoverty",dgatcha1,,,"Wilkes Barre, PA",en
6088,1312899654187716620,2020-10-04 23:37:24,@OhTreaty @Rippleios @wilguo @SamsungMobile shut up phone player,blickyfnm,,,"Atlanta, GA",en
5218,1312901499819880453,2020-10-04 23:44:44,@CherlynnLow Samsung did commission a k-pop song to sell AMOLED displays at one point🤔https://t.co/LlKe2VDktq,IgorBonifacic,,,Toronto,en
5217,1312905931567648771,2020-10-05 00:02:21,"Me: I probably will never get a @SamsungMobile phone.
 
Samsung: OK, bet - https://t.co/q1myxsqcsg",AimeeLaWho,,,Alabama,en
1580,1312907883907031040,2020-10-05 00:10:06,Reason 1636474849402 of why I love having an Android phone: I just dropped it in the tub. Like fully submerged. For a good ten seconds cause my brain just couldn't comprehend what I did. Still works great! @SamsungMobile #S10,RachelVHer,,,"Atlanta, GA",en
4581,1312908453850087424,2020-10-05 00:12:22,"@MJPatsFan1 @VicBergerIV What app do you use to play the music with? I have a Samsung phone, pretty old one, and it came with GPM",bestbeehave,,,Big Rock Candy Mountain ,en
2485,1312912770350952448,2020-10-05 00:29:31,"@marshallist @I_AM_LEE I've stayed away for a LONG time. The Note 9 was my first Samsung device since my Galaxy S2.
Since then I've only been with Google or OnePlus. My last OnePlus met in an accident and I wasn't gonna spend $600+ on a new phone just yet, so I got a refurb Note 9 for $400",Khaleel,,,Jamaica,en
1736,1312913940435828736,2020-10-05 00:34:10,"@spacecadet4850 I would, but I have a samsung galaxy note8 phone. I have an old iPad, but I don't think it will be used for pictures that could be meaningful (not really that great quality camera there). Is there a free app to try out first?",TheWanKasia,,,"St Louis, MO",en
6627,1312915006661562369,2020-10-05 00:38:25,"@ColeSlavVR I keep thinking about this and it's a big reason why I wanna wait until November-ish before I grab Quest 2, watch both headsets play out. Also interested in seeing if Samsung or Valve rolls up from the flank with something new.",Tsukinune,,,Wisconsin,en
3666,1312916566548373505,2020-10-05 00:44:36,"@theMrMobile in my view samsung has done this all on purpose to try and distract from actually hard-to-solve issues with folding tech, there was no reason for the tiny front screen, now there's no reason for this chunky form factor, fold 3 will simply get thinner &amp; wider, it's a nice strategy",EspHack,,,us,en
2068,1312920174819971073,2020-10-05 00:58:57,"#BTS really out here getting me to watch cable again just so I can hear the Samsung and Hyundai commercials with #Dynamite in the background 🤣🤣🤣

@BTS_twt #BTS_Dynamite #BTSARMY https://t.co/fLEVpwZIx5",BTSx50States,,,United States,en
5633,1312923197151612931,2020-10-05 01:10:57,My 3 Favorite Pieces of Tech - (SPOILER ALERT!) It's Not Samsung or Google. https://t.co/Rj7orquxzM,jaxtwinbrother,,,"Boston, MA",en
1861,1312924270067159041,2020-10-05 01:15:13,Not me actually thinking about switching to a Samsung phone 🥴,JuanaDGarcia,,,Texas,en
2813,1312925100577087494,2020-10-05 01:18:31,Yo @SamsungUS why tf would I want a folding phone,osamabinbiden1,,,"New York, USA",en
3,1312930582976819200,2020-10-05 01:40:18,"@RjeyTech Well, I'll watch it man but telling the truth isn't popular lol. I can't even buy a case from Samsung. That's crazy. Half baked apps with black bars for 2 grand is crazy. Always locking the fingerprint sensor just form grabbing the phone is crazy. Not worth 2 grand at all imho",KingTruckerGA,,,"Atlanta, GA",en
3664,1312930811541417984,2020-10-05 01:41:13,Kinda annoyed that my new @Android phone from @SamsungMobileUS  is pretty keen on silencing notifications if I've not used the phone in the last however many minutes. 😑,AstroNerdBoy,,,United States,en
301,1312933093309726720,2020-10-05 01:50:17,Absolutely love the camera on this Note 20 Ultra @SamsungMobileUS! #Note20Ultra #GalaxyNote20Ultra #withGalaxy #SamsungMembers #Denver #Colorado https://t.co/4ajM4mW7XX,JComedy1,,,"Denver, CO",en
5631,1312934274899869698,2020-10-05 01:54:58,"These were all taken on the same day at different times with the Galaxy S20 Ultra back in summer. It's not about which phone you have, it's about how well can you use it. 

#Samsung #GalaxyS20Ultra https://t.co/obnvVIls9Z",_alteredtech,,,"Jersey City, NJ",en
2066,1312934586410770432,2020-10-05 01:56:13,Dog Smoking a Pipe Design Black Rubber Thin Case Cover for the Samsung Galaxy s7 – Samsung Galaxys7 Accessories – s7 Phone Case https://t.co/ZJbX7JODgn,SAElectronic247,,,United States,en
5213,1312937666057560064,2020-10-05 02:08:27,"Dear @SamsungMobile 
Please port Samsung Flow to MacOS already.

From,
Every Samsung phone user that has a Mac.

#GalaxyNote20Ultra5G #SamsungGalaxy #Samsung",1nf0SeC,,,"Toronto, Ontario",en
6557,1312941971913281537,2020-10-05 02:25:34,"Galaxy S20 FE isn't a revolution in mobile tech, but it's what 2020 calls for - CNET: ht: @worldtrendsinfo https://t.co/MEsn2Ckkd9 https://t.co/O0D4NQuCwM",Harry_Robots,,,"Renton, WA",en
5212,1312942212712460290,2020-10-05 02:26:31,@EBOlady Yes. That’s marketing. Your phone needs a new physical transmitter. Current iPhones don’t have. Some Samsung’s do. And I’m on AT&amp;T too.,LionheartNYC,,,"New York, USA",en
5211,1312942378542661632,2020-10-05 02:27:10,Every time I mindlessly swipe right on a Samsung home screen expecting the Google Feed https://t.co/e46iow2ZgS,journeydan,,,"Toronto, Canada",en
4632,1312944075797147650,2020-10-05 02:33:55,A mint green @SamsungMobileUS phone... I want!,JoeysIrishPower,,,"Georgia, USA",en
712,1312945272868175873,2020-10-05 02:38:41,"My wife pointing out the BTS Samsung phone commercial:

Me: How you know that's BTS?

Her: The BTS Song.

Me: That's a BTS song?

Her: Obviously you're not the demographic they're trying to reach.",villagedanhyun,,,"Baltimore, MD",en
1735,1312945921878093827,2020-10-05 02:41:15,@lee_myo @SamsungMobileUS @SamsungMobile @Samsung @SamsungUS Thank you. That was a straight out of camera photo.,mkostial05,,,"St Louis, MO",en
3418,1312946051909902336,2020-10-05 02:41:46,@lee_myo @SamsungMobileUS @SamsungMobile @Samsung @SamsungUS That was a straight out of camera photo as well.,mkostial05,,,"St Louis, MO",en
2065,1312948163746189315,2020-10-05 02:50:10,@SamsungMobileUS Definitely gonna need those fans when your phone catches fire.,toddthedork,,,USA,en
4162,1312948538452709376,2020-10-05 02:51:39,"@_Timo1 @providencecity_ The new Samsung looks sharp and can even pass for a good looking traditional watch, but to have to charge it every 2 days. Damn, that seems like a hassle. I'm currently rocking a Fitbit Charge 3 that I charge every 7/8/9/10days, I don't even remember.",FrankR25191972,,,"Seekonk, MA",en
4984,1312953510288293889,2020-10-05 03:11:25,"I took a screen shot simply by dropping the phone on my boob.... samsung, this was not in the user's manual",CEEisME,,"Westland, MI","Westland, MI",en
