,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,tag
762,1310284415189344258,2020-09-27 18:25:23,Man this  galaxyfold is the best device i have ever used  it is seriously amazing  i have yet to find something that i do not like and i am pickyyyyy with tech low  Great job you all really killed it and i cannot ever use a regular phone again Lao ,KingTruckerTech,,,"Atlanta, GA",positive
763,1310284457794994176,2020-09-27 18:25:33, recently i found samsung is not as good it is used to be   as a proof i am posting the samsung note  snapshot  let me know what samsung can do  it look like phone batteries is swollen  ,vksbks,,,"Queens, NY",negative
764,1310287853092515842,2020-09-27 18:39:02, The phone app uses Samsung accessory SD  which i am pretty sure only works on Samsung phones ,Wander1236,,,Pennsylvania,neutral
765,1310287938929004544,2020-09-27 18:39:23, iirc the modded app just removes samsung device checks  i doubt this mod is as sophisticated as replacing samsung sdk ,MishaalRahman,,,United States,neutral
766,1310288453968551937,2020-09-27 18:41:26,my first phone at the age of   was a cable  amp  wireless gold samsung  keypad  flip phone  followed by  more phones over a  year period before i caught on to the bland shape phones ,dcarterR,,,Jamaica,neutral
767,1310291425305788417,2020-09-27 18:53:14, when my pebble time died i switched to the samsung galaxy watch and love it ,Pasghettios1,,,"West Nyack, NY",positive
768,1310294168757923840,2020-09-27 19:04:08,check out what i just added to my closet on poshmark  brand new  unlocked samsung galaxy j mobile phone   via   shopmycloset,BrandonAtherley,,,New York,neutral
769,1310294653334413313,2020-09-27 19:06:04,samsung new galaxy watch app reminds you to wash your damn hands  dummy ,jeremydfoxx,,,"Florida, USA",neutral
770,1310301117201313792,2020-09-27 19:31:45,finally got to see the samsung mobile tv commercial with  bts dynamite playing during the giants vs  ers game  i love it    ,JustLeChanel,,,"Bay Area, California ",positive
771,1310302102657343488,2020-09-27 19:35:40,the way i ran into my moms room to watch that samsung dynamite commercial,taesenshi,,,BLACK,neutral
772,1310304261964591106,2020-09-27 19:44:14, the beta filled up in a hurry  i use an android phone and tablet  both samsung   but still have an ipad pro that i use  i was curious how close it was ,CognitiveCaveat,,,"Albuquerque, NM",neutral
773,1310306217512837124,2020-09-27 19:52:01, i am beyond pissed  i was waiting for a very important phone call when my galaxy decided to do a system update that i could not decline  i was not on wifi  so the damn thing took more than  minutes   needless to say  i missed the call and i will be buying a new phone,rgledz24,,,Twin Cities,negative
774,1310309810177478660,2020-09-27 20:06:17, i freaked out  Haha i hardly ever watch TV so in glad i was able to catch it  ,missmanda74,,,"San Antonio, TX",positive
775,1310310017044750337,2020-09-27 20:07:07, i was freaking out  Haha i never watch TV unless it is football Sunday so in glad i caught it ,missmanda74,,,"San Antonio, TX",positive
776,1310315673671929862,2020-09-27 20:29:35, Xfinity mobile sucks big time we have been on hold about  hours to activate my cell phone ,rob51788,,,Maryland,negative
777,1310317719741493248,2020-09-27 20:37:43, i sent my phone in for repair twice for this obvious screen defect and my note  ultra has been sent back repaired saying its functioning as intended   Disappointed  ,shanki2k8,,,"Louisville, KY",negative
778,1310318986110754816,2020-09-27 20:42:45, Looks good on our screen   we have a saSamsungnd huhullive ,megspradling,,,"Port Orchard, WA",neutral
779,1310319991334502402,2020-09-27 20:46:45, My next TV will not be a Samsung  when i had a galaxy phone the same thing happened ,bochrud,,,Green Bay,negative
780,1310320470751879168,2020-09-27 20:48:39, For the thousand time you need to change software updates policy  Same device same carrier the other get updates and the other not change it pleases i hear you lately saying you hear what customer says then do it  i we will keep twit until you fix this issue  ,MojahedJobran,,,Sudan,negative
781,1310321540181893120,2020-09-27 20:52:54, seems like a step in the right direction  however samsung has burnt its bridge with me  the gb s ultra was the worst phone i have ever owned when i factored in how much it cost  currently back on my s  after flipping the ultra for a slight profit   bought on discount ,AvadaKedavera_,,,Earth,negative
782,1310322930140602368,2020-09-27 20:58:25, You need to watch red dwarf ,grantkirkhope,,,"Los Angeles, CA",neutral
783,1310324729505550337,2020-09-27 21:05:34,  Artificial  is a weird term to use for software  no   Samsung has proven to the FDA that a Samsung watch with a Samsung phone can monitor your heart within tolerance  That is all   ,philipberne,,"Rehoboth Beach, DE","Rockville, MD",neutral
784,1310325232209735682,2020-09-27 21:07:34, i mean  the software for tracking this is on the watch  not the phone  The phone is just used as a database    if this is the logic  i am assuming it is more of a security and Knox thing  They can guarantee the security of Samsung devices but not others ,MaxWinebach,,,"Connecticut, USA",neutral
785,1310325941802012672,2020-09-27 21:10:23, All we know is that Samsung is doing a device check that is not technically necessary  and when Samsung also does things like prevent people without Samsung phones from installing beta apps on their watches  i do not think it is fair to immediately say it has because of regulations ,Wander1236,,,Pennsylvania,neutral
786,1310326895184019456,2020-09-27 21:14:11,is anybody using the  novalauncher on their  galaxyzfold   why cannot i use the full screen on the front display  there is a big gap on the top and bottom of the screen  this is the homescreen on the front cover display    samsung  samsunggalaxyzfold  samsunggalaxyzfoldg,Gaspeed,,,"California, USA",neutral
787,1310335795371208704,2020-09-27 21:49:33, i like my samsung galaxy watch myself  my wife love her i watch  ,newyorkflyer82,,,"Las Vegas, NV",positive
788,1310343964365598721,2020-09-27 22:22:00,To  bought the  noteultra for about    and within weeks noticed screen was defective  Now  wants me to take it in for repairs  Comes out the factory defective and you want me running around  Who are you kidding  is this the face of  Samsung ,Konchu_klan,,,New York,negative
789,1310354118188437505,2020-09-27 23:02:21,Flashed my raspberry pi with my phone   points  worldsgreatesthacker  raspberrypigb  points for  galaxynoteg land this bitch is baddddddddd   Antioch  California ,root_tim,"[-121.802, 37.9924]","Antioch, CA",Bay Area CA,neutral
790,1310360823047487490,2020-09-27 23:29:00,this is samsung latest foldable phone  the galaxy z fold   ,CheddarGadgets,,,"New York, NY",neutral
791,1310362690393485312,2020-09-27 23:36:25,this sucks   i have at amp t and my account is glitched out to where i have random phone on my plan   i have a galaxy note   galaxy note  and a samsung a g  my note  is in storage in a different state  my note  is kind of ruined to where i cannot take it off the charger  cont ,WhoWhenWhereKAT,,,"Alaska, USA",negative
792,1310370506487394305,2020-09-28 00:07:28,  galaxyzfold i am so glad samsung packed a good camera in that foldy  one less thing to worry about  ,chakkaradeep,,,"Redmond, Washington",positive
793,1310371316911009793,2020-09-28 00:10:42, the note  in aurora glow is still the prettiest phone ever ,MermaidxGalaxy,,,USA,positive
794,1310375689707716608,2020-09-28 00:28:04,we live in a technologically smart world  and yet try to move pictures from a samsung phone to a macbook and  well  this feels way more difficult than it should be  brand monopoly much  seems the software fights with each other like two petty relatives at a family dinner,SnapbackOtter,,,London Ontario,neutral
795,1310392217211670528,2020-09-28 01:33:45,is anyone else being harassed by this samsung galaxy watch commercial ,JoeDonuts,,,"Long Island, New York",negative
796,1310394535835570186,2020-09-28 01:42:57,download and customize watch faces for your samsung smart watch   ,QZSmith,,,"Avon, Indiana ",neutral
797,1310399634079088640,2020-09-28 02:03:13, Get it together and get the spectrum app fixed  it is terrible  Constantly buffering and i am running mb net  i can use the app on any other device with zero problem  Only on my   k TV  seriously  Zero excuses ,bestwithabeard,,,United States,negative
798,1310408700897759232,2020-09-28 02:39:15, i do not think     maybe  but i have never been able to see my whole followers list  maybe it has this old samsung phone  it is  years old ,bannerj76,,,"Pennsylvania, USA",neutral
799,1310414298976366592,2020-09-28 03:01:29,i m sick of the app on TVs  Keeps buffering  even on ultra  mbps  speeds  Hardwired too  can t watch nNFLgames or llatergames in peace ,CVRLOSNUNEZ,,,"Los Angeles, CA",negative
800,1310420594211643392,2020-09-28 03:26:30,time to reinstate my samsung watch ,OfSnarf,,,"Obetz, OH",neutral
801,1310433537552596992,2020-09-28 04:17:56, samsung bec it has a great camera  good apps  and it does not break really easily,Aliyavicki,,,"Los Angeles, CA",positive
802,1310438228936331265,2020-09-28 04:36:35, do not bother  Pixels are overrated  i would recommend a galaxy a  mh battery  gb internal storage plus SD slot  mufti lens camera and led screen   all for   ,its_glennn,,,USA,neutral
803,1310444069051457537,2020-09-28 04:59:47,hey    what did you do to my  galaxywatchactive after the last big update  not only is ecg unavailable because i do not have a  samsung phone  but now my watch just barely makes it through a day  so much for sleep tracking  battery used to last  days ,TedPavlic,,,"Tempe, AZ, United States",negative
804,1310444626118086657,2020-09-28 05:02:00,   Samsung when at home  i have watched on   in hotels and my phone at kids sporting events,NSobon14,,,"Kansas City, MO",neutral
805,1310451749342203905,2020-09-28 05:30:18, please give it to me i never owned a phone and i am in love with this phone  please select me and i am using my samsung tablet for over  years  i always buy stuff from our company   thank you  and please select me ,AzaanPhantom,,,USA,positive
806,1310451890157694979,2020-09-28 05:30:52,you all i need a new phone  i have been using my samsung galaxy s active since high school  and i graduated in   i have replaced the battery multiple times and wiped the memory multiple times to keep it running but it is getting to be more expensive than the phone is even worth now,LuvvvMarlaina,,,"Corinth, Mississippi",negative
807,1310456856691855360,2020-09-28 05:50:36, i know  i really gotta get a new phone  like a samsung galaxy s,LiamBobyk,,,"Niagara Falls, Ontario",neutral
